customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,FamilyIndicator,SupportBundle,StreamingBundle,Treatment_Prob,Treatment,TreatmentEffect,BaseProb,TreatedProb,Y0,Y1,Outcome,uplift_pred,segment
1093-YSWCA,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,223.15,0,0-1 Year,0,0,0,0.5,1,0.2,0.15,0.01,1,1,1,0.14907088936692847,Sleeping Dogs
8938-UMKPI,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,5127.95,1,2-4 Years,0,2,2,0.5,1,0.22,0.4,0.18,1,1,1,0.19503210555108358,Sleeping Dogs
0991-BRRFB,Male,0,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.4,874.8,1,1-2 Years,0,1,0,0.3,0,0.2,0.35,0.1499999999999999,0,1,0,0.23172863528918075,Persuadable
3882-IYOIJ,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.25,6758.45,0,4-6 Years,1,4,2,0.5,1,0.22,0.1999999999999999,0.01,1,0,0,0.07523042325341245,Sleeping Dogs
8749-TZYEC,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.8,1874.3,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05625974082754119,Sleeping Dogs
1755-FZQEC,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,791.15,0,2-4 Years,0,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.0863342487266806,Sleeping Dogs
3115-JPJDD,Female,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.25,4639.45,0,4-6 Years,1,2,0,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.14571399044119676,Sleeping Dogs
5600-KTXFM,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.95,143.9,0,0-1 Year,1,0,0,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.2085299399943774,Persuadable
3871-IKPYH,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.1,69.1,1,0-1 Year,0,0,0,0.7,1,0.35,0.45,0.1,0,0,0,0.20514273206965003,Persuadable
6319-IEJWJ,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,1776.55,1,1-2 Years,1,0,2,0.5,1,0.32,0.5,0.18,1,1,1,0.22571782961351017,Persuadable
9025-AOMKI,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.55,536.4,1,0-1 Year,0,0,2,0.7,0,0.32,0.5,0.18,1,1,1,0.21686884256475616,Persuadable
6339-TBELP,Male,0,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),86.4,6172.0,0,4-6 Years,0,2,0,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.1587612834297158,Sleeping Dogs
7964-YESJC,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,66.3,1559.45,0,1-2 Years,1,3,0,0.3,1,0.1,0.35,0.2499999999999999,1,1,1,0.17569311961313308,Sleeping Dogs
6173-GOLSU,Male,1,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,6079.0,0,4-6 Years,1,0,2,0.7,0,0.37,0.5000000000000001,0.1300000000000001,1,1,1,0.17736591797742376,Sleeping Dogs
5275-SQEIZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,1,0-1 Year,0,0,1,0.7,1,0.32,0.5,0.18,1,1,1,0.22931603161275005,Persuadable
7716-YTYHG,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,82.05,4029.95,1,2-4 Years,1,0,1,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.15968160652652022,Sleeping Dogs
9938-ZREHM,Female,0,Yes,No,37,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,2658.4,0,2-4 Years,1,2,1,0.3,0,0.1,0.0499999999999999,0.01,0,1,0,0.1603353926457971,Sleeping Dogs
7950-XWOVN,Male,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,34.7,383.55,0,0-1 Year,0,2,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.16863851195317747,Sleeping Dogs
4390-KYULV,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.55,51.15,1,0-1 Year,1,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.2007598511372542,Persuadable
4647-MUZON,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,0,1-2 Years,1,1,2,0.5,0,0.32,0.5,0.18,0,1,0,0.2395154932192472,Persuadable
9702-AIUJO,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),44.8,2230.85,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06271010516915672,Sleeping Dogs
8849-PRIQJ,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,109.4,7281.6,0,4-6 Years,1,3,2,0.5,0,0.22,0.1999999999999999,0.01,0,1,0,0.2762371218903143,Persuadable
8851-RAGOV,Female,0,Yes,No,25,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.05,1837.7,0,2-4 Years,1,3,1,0.3,0,0.1,0.35,0.2499999999999999,0,0,0,0.1553924831539813,Sleeping Dogs
1304-NECVQ,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,149.55,1,0-1 Year,0,1,0,0.7,1,0.35,0.45,0.1,1,1,1,0.3053632136380766,Persuadable
5396-IZEPB,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,180.7,0,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.1754820864960711,Sleeping Dogs
1729-VLAZJ,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,0,0-1 Year,1,3,0,0.5,1,0.2,0.15,0.01,1,1,1,0.1618217054549379,Sleeping Dogs
8285-ABVLB,Female,0,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1328.35,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.054555217529363334,Sleeping Dogs
0701-TJSEF,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,0,0-1 Year,0,3,1,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.2064335734893126,Persuadable
5712-VBOXD,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,0,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,0,1,0.1845403336493997,Sleeping Dogs
6629-LADHQ,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.95,123.05,0,0-1 Year,0,1,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.18840671151445232,Sleeping Dogs
8945-GRKHX,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,78.65,78.65,1,0-1 Year,1,0,1,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.2656906136244124,Persuadable
1559-DTODC,Male,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,468.35,0,1-2 Years,0,0,0,0.3,0,0.2,0.35,0.1499999999999999,0,1,0,0.20811979847764656,Persuadable
4797-MIWUM,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.25,174.7,0,0-1 Year,1,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.20033856304388042,Persuadable
6959-UWKHF,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.9,42.9,1,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,1,0,0,0.16300541495262416,Sleeping Dogs
8720-RQSBJ,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,0,0-1 Year,0,0,0,0.7,1,0.35,0.45,0.1,1,0,0,0.2599954709720279,Persuadable
4537-CIBHB,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,0,0-1 Year,1,0,0,0.5,1,0.2,0.15,0.01,1,1,1,0.15795946784300532,Sleeping Dogs
3815-SLMEF,Female,0,No,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,34.25,139.35,1,0-1 Year,0,2,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.17991960626774012,Sleeping Dogs
5154-VEKBL,Female,0,No,No,9,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.5,539.85,1,0-1 Year,0,3,2,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.18529047635033682,Sleeping Dogs
4324-AHJKS,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.8,300.4,0,0-1 Year,0,2,0,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.1920572109865633,Sleeping Dogs
4355-CVPVS,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.9,4968.0,0,4-6 Years,1,0,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.1604071516850246,Sleeping Dogs
4495-LHSSK,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,57.65,992.7,0,1-2 Years,1,1,0,0.3,0,0.2,0.35,0.1499999999999999,0,1,0,0.18995174847179594,Sleeping Dogs
5655-JSMZM,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,4718.25,1,4-6 Years,0,0,2,0.7,1,0.37,0.5000000000000001,0.1300000000000001,0,0,0,0.21162472380972144,Persuadable
5915-ANOEI,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,0,4-6 Years,1,4,1,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.08039267057339677,Sleeping Dogs
9861-PDSZP,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.05,7806.6,0,4-6 Years,0,3,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.2550860061476921,Persuadable
4505-EXZHB,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.4,434.1,1,0-1 Year,0,1,0,0.7,0,0.35,0.45,0.1,0,1,0,0.32656172076489615,Persuadable
7225-CBZPL,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,0,1-2 Years,1,0,2,0.7,0,0.47,0.6000000000000001,0.1300000000000001,0,1,0,0.238476046883779,Persuadable
6704-UTUKK,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.9,1332.4,0,2-4 Years,1,0,2,0.3,0,0.1,0.35,0.2499999999999999,0,0,0,0.15502359991939052,Sleeping Dogs
4587-VVTOX,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.3,545.2,1,0-1 Year,1,2,2,0.7,1,0.32,0.5,0.18,0,0,0,0.28614725477904057,Persuadable
2019-HDCZY,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,102.6,6296.75,0,4-6 Years,1,1,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.22102336432217454,Persuadable
4652-NNHNY,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.85,1284.2,1,1-2 Years,1,0,0,0.3,0,0.2,0.35,0.1499999999999999,0,1,0,0.2174833480280105,Persuadable
8788-DOXSU,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),61.35,3645.5,0,4-6 Years,0,1,1,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.05942325746218366,Sleeping Dogs
7404-JLKQG,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,57.55,161.45,0,0-1 Year,0,1,1,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.2278959405184881,Persuadable
7421-ZLUPA,Female,0,No,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,29.25,226.95,0,0-1 Year,0,1,0,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.17156535204634704,Sleeping Dogs
8972-HJWNV,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.55,646.85,1,0-1 Year,1,0,1,0.8999999999999999,1,0.47,0.6000000000000001,0.1300000000000001,1,0,0,0.27611821359894184,Persuadable
3274-NSDWE,Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1441.65,0,4-6 Years,0,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.054956938094589874,Sleeping Dogs
2632-IVXVF,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,0,4-6 Years,1,3,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.23297193428486698,Persuadable
3692-JHONH,Female,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.5,5621.85,0,4-6 Years,1,2,2,0.7,1,0.37,0.3,0.01,1,1,1,0.22915535181169588,Persuadable
8915-NNTRC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.7,7919.8,0,4-6 Years,1,3,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.19298701912991828,Sleeping Dogs
5914-GXMDA,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.3,593.2,0,2-4 Years,1,0,0,0.3,0,0.1,0.15,0.0499999999999999,1,1,1,0.11515454082041296,Sleeping Dogs
7463-IFMQU,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,1423.65,0,4-6 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.05693851079160615,Sleeping Dogs
2920-RNCEZ,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,69.95,0,0-1 Year,1,0,0,0.5,0,0.2,0.35,0.1499999999999999,1,1,1,0.2072475812130356,Persuadable
2541-YGPKE,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),63.7,2763.35,0,2-4 Years,1,2,1,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.07441977087010594,Sleeping Dogs
8515-OCTJS,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.75,692.1,1,2-4 Years,0,0,0,0.3,0,0.1,0.15,0.0499999999999999,1,0,1,0.1193493635436682,Sleeping Dogs
5382-TEMLV,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.9,2298.55,0,2-4 Years,0,1,0,0.3,1,0.1,0.2499999999999999,0.1499999999999999,1,0,0,-0.03611942305338475,Sure Things
3441-CGZJH,Female,0,Yes,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.4,2640.55,0,2-4 Years,1,3,2,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.06927643036756204,Sleeping Dogs
9592-ERDKV,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,79.25,2911.8,0,2-4 Years,1,2,2,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.09242145257103693,Sleeping Dogs
2860-RANUS,Female,1,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.8,1727.5,1,1-2 Years,0,0,1,0.7,1,0.47,0.6000000000000001,0.1300000000000001,1,1,1,0.2548119505856784,Persuadable
5261-QSHQM,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.45,86.6,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.26107818406850397,Persuadable
4778-IZARL,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.1,6705.7,0,4-6 Years,1,4,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.20060615530745046,Persuadable
0432-CAJZV,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,0,0-1 Year,0,0,2,0.7,1,0.32,0.5,0.18,0,0,0,0.1421547404878956,Sleeping Dogs
7008-LZVOZ,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1672.35,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.04944282680166104,Sleeping Dogs
8868-WOZGU,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.7,2979.5,1,2-4 Years,0,2,2,0.5,1,0.22,0.5,0.28,1,0,0,0.1580796000676184,Sleeping Dogs
1200-TUZHR,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.2,695.75,0,0-1 Year,0,0,1,0.8999999999999999,1,0.47,0.6000000000000001,0.1300000000000001,1,1,1,0.3261850218428075,Persuadable
9365-CSLBQ,Male,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.35,1654.6,0,4-6 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.05711421929818861,Sleeping Dogs
1334-FJSVR,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.25,24.25,1,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,0,1,1,0.26284081787030705,Persuadable
5884-FBCTL,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.1,1857.85,0,4-6 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.051323429359800866,Sleeping Dogs
7130-CTCUS,Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,0,1-2 Years,1,2,0,0.5,0,0.35,0.45,0.1,0,0,0,0.25646890574695114,Persuadable
6242-FEGFD,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,96.6,6424.25,0,4-6 Years,1,4,0,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.1897728220174973,Sleeping Dogs
7625-XCQRH,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,837.95,1,0-1 Year,0,0,0,0.5,0,0.2,0.35,0.1499999999999999,0,1,0,0.28123528545963283,Persuadable
6194-HBGQN,Male,0,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),81.15,4126.2,0,4-6 Years,0,4,1,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.1460869298338001,Sleeping Dogs
7634-WSWDB,Female,0,No,Yes,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.5,330.8,0,0-1 Year,1,1,1,0.5,1,0.2,0.35,0.1499999999999999,1,1,1,0.22726493854212537,Persuadable
6986-IXNDM,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.9,1337.45,0,1-2 Years,0,0,2,0.5,0,0.32,0.5,0.18,1,1,1,0.23973578616395708,Persuadable
1731-TVIUK,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.5,362.2,1,0-1 Year,0,2,1,0.7,1,0.32,0.5,0.18,0,1,1,0.32221648132446795,Persuadable
2987-BJXIK,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,84.7,5991.05,0,4-6 Years,0,3,2,0.5,0,0.22,0.1999999999999999,0.01,1,1,1,0.1476987830444767,Sleeping Dogs
9769-TSBZE,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,66.0,4891.5,0,4-6 Years,1,3,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.1003859572907618,Sleeping Dogs
0406-BPDVR,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,1,4-6 Years,1,1,2,0.7,1,0.37,0.3,0.01,1,1,1,0.16744698180598402,Sleeping Dogs
0618-XWMSS,Male,0,No,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,2068.55,1,2-4 Years,1,1,0,0.3,0,0.1,0.35,0.2499999999999999,1,1,1,0.14983158532810947,Sleeping Dogs
1395-WSWXR,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,487.05,0,1-2 Years,0,0,0,0.3,0,0.1,0.15,0.0499999999999999,0,1,0,0.13435136239577428,Sleeping Dogs
6023-GSSXW,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.45,4131.2,0,4-6 Years,1,1,1,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.04587333963985262,Sleeping Dogs
6752-APNJL,Male,0,Yes,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.5,2301.15,0,2-4 Years,1,2,0,0.3,0,0.1,0.2499999999999999,0.1499999999999999,1,1,1,0.08851547649728242,Sleeping Dogs
5276-KQWHG,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,131.65,1,0-1 Year,0,0,0,0.7,1,0.35,0.45,0.1,0,1,1,0.27110848591139447,Persuadable
0420-HLGXF,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,4036.0,0,2-4 Years,0,1,2,0.7,1,0.37,0.5000000000000001,0.1300000000000001,0,1,1,0.2582550096666924,Persuadable
7446-KQISO,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.75,4900.65,0,2-4 Years,1,3,2,0.5,1,0.22,0.1999999999999999,0.01,1,1,1,0.18044238271338925,Sleeping Dogs
9823-EALYC,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,0,4-6 Years,1,4,1,0.5,0,0.22,0.1999999999999999,0.01,0,1,0,0.14070643795707793,Sleeping Dogs
0582-AVCLN,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,743.05,0,2-4 Years,0,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.08489028587152345,Sleeping Dogs
5803-NQJZO,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.8,4804.65,0,4-6 Years,1,4,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.05553341792513158,Sleeping Dogs
2565-JSLRY,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.05,24.05,1,0-1 Year,0,0,0,0.5,1,0.2,0.35,0.1499999999999999,0,0,0,0.12361137101478523,Sleeping Dogs
2607-DHDAK,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1414.65,0,4-6 Years,1,0,0,0.3,1,0.1,0.0499999999999999,0.01,1,1,1,0.054389980074251144,Sleeping Dogs
1073-XXCZD,Male,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,0,4-6 Years,1,0,0,0.3,0,0.1,0.0499999999999999,0.01,1,1,1,0.06408127997961921,Sleeping Dogs
